1,18,12,18,38,152,38,152,12,Train Name,other
1,514,12,514,38,606,38,606,12,PNR No,other
1,16,62,16,94,330,94,330,62,LJN CDG EXPRESS (I50l},train_name
1,486,64,486,92,608,92,608,64,283535/139,pnr
1,50,142,50,168,214,168,214,142,From Station,other
1,376,142,376,168,508,168,508,142,To Station,other
1,50,186,50,218,212,218,212,186,ROORKEE,source
1,374,186,374,216,496,216,496,186,CHAND-,destination
1,47,217,47,255,125,255,125,217,(RK),source
1,372,218,372,250,476,250,476,218,IGARH,destination
1,371,251,371,287,463,287,463,251,(CDG),destination
1,49,321,49,353,178,353,178,321,Departure,other
1,382,320,382,348,474,348,474,320,Arrival,other
1,48,360,48,388,232,388,232,360,28 Nov 20/8 Il:48,departure
1,380,360,380,388,572,388,572,360,28 Nov 20/8 i5.00,arrival
1,50,410,50,436,132,436,132,410,Quota,other
1,377,405,377,446,512,446,512,405,ClassType,other
1,48,448,48,474,142,474,142,448,La DIES,other
1,378,448,378,472,410,472,410,448,SL,other
1,49,492,49,531,207,531,207,492,Boarding At,other
1,380,498,380,524,476,524,476,498,Da te of,other
1,50,536,50,566,230,566,230,536,ROORKEE (RK),source
1,378,521,378,559,500,559,500,521,Boarding,other
1,378,566,378,592,508,592,508,566,28 Nov 20/8,departure
1,48,614,48,642,120,642,120,614,Adult,other
1,378,614,378,644,450,644,450,614,Child,other
1,50,710,50,738,234,738,234,710,Transaction Id,other
1,380,712,380,738,438,738,438,712,Fare,other
1,46,750,46,776,226,776,226,750,10000i548793318,other
1,376,750,376,776,448,776,448,750,150.49,total
1,49,799,49,831,342,831,342,799,Travel Insurance Opted:,other
1,352,802,352,828,396,828,396,802,Yes,other
1,48,863,48,895,127,895,127,863,Name,other
1,378,864,378,892,466,892,466,864,Status,other
1,88,934,88,964,174,964,174,934,NISHU,other
1,374,938,374,966,432,966,432,938,CNF,other
1,88,972,88,1002,142,1002,142,972,30 F,other
1,374,976,374,1004,482,1004,482,976,SI/46/UB,other
1,14,1066,14,1090,44,1090,44,1066,N,other
1,81,1065,81,1087,101,1087,101,1065,S,other
1,14,1106,14,1136,568,1136,568,1106,Are you aware that 43% of your fare is borne by,other
1,14,1132,14,1162,444,1162,444,1132,the common citizens of the country?,other
1,14,1196,14,1222,594,1222,594,1196,This ticket is bookedona personaluser ID Its salelpurchase isan,other
1,12,1216,12,1244,370,1244,370,1216,offence uls /430f the Railways Act /989.,other
1,13,1260,13,1281,545,1281,545,1260,"FoR MEDICAL EMERGENCYiFiR STaid, ContaCT TiCkET",other
1,14,1280,14,1304,360,1304,360,1280,CHEcKiNC STafFicuar dor DiaL /38,other
1,14,1342,14,1368,156,1368,156,1342,Please visit,other
1,201,1337,201,1374,317,1374,317,1337,bookings',other
1,324,1342,324,1372,470,1372,470,1342,to view Your,other
1,14,1368,14,1394,98,1394,98,1368,tickets,other
1,33,1545,33,1581,207,1581,207,1545,Book Meal,other
1,162,1337,162,1373,202,1373,202,1337,My,other
