1,18,12,18,38,178,38,178,12,Transaction Id,other
1,552,14,552,38,608,38,608,14,Fare,other
1,16,64,16,92,212,92,212,64,10000/6i8462539,other
1,538,64,538,90,606,90,606,64,550.0,total
1,50,142,50,168,214,168,214,142,From Station,other
1,376,142,376,168,508,168,508,142,To Sta tion,other
1,50,188,50,214,74,214,74,188,H,source
1,376,186,376,218,468,218,468,186,DURG,destination
1,52,220,52,250,250,250,250,220,NIZAMUDDIN,source
1,371,217,371,255,493,255,493,217,(DURG),destination
1,47,251,47,289,149,289,149,251,(NZM),source
1,51,321,51,354,180,354,180,321,Departure,other
1,381,321,381,347,473,347,473,321,Arrival,other
1,48,360,48,386,250,386,250,360,09 Jan 20/9 04.30,departure
1,380,360,380,386,576,386,576,360,I0 Jan 20/9 08.40,arrival
1,50,410,50,436,132,436,132,410,Quota,other
1,378,410,378,442,510,442,510,410,Class Type,other
1,48,448,48,474,176,474,176,448,GENERAL,other
1,380,448,380,472,410,472,410,448,SL,other
1,48,493,48,531,207,531,207,493,Boarding At,other
1,380,498,380,526,476,526,476,498,Da te of,other
1,50,538,50,564,300,564,300,538,HNIZAMUDDIN (NZM),source
1,378,522,378,559,502,559,502,522,Boarding,other
1,378,566,378,592,510,592,510,566,09 Jan 20/9,departure
1,50,616,50,644,120,644,120,616,Adult,other
1,380,616,380,646,450,646,450,616,Child,other
1,48,710,48,743,203,743,203,710,Train Name,other
1,380,712,380,740,486,740,486,712,PNR No,other
1,50,750,50,778,286,778,286,750,CHHA TISGARH EXP,train_name
1,380,752,380,778,502,778,502,752,2156461524,pnr
1,48,778,48,808,128,808,128,778,(18238),train_name
1,50,828,50,858,342,858,342,828,Travel Insurance Opted:,other
1,352,830,352,854,388,854,388,830,No,other
1,50,892,50,918,126,918,126,892,Name,other
1,378,892,378,920,469,920,469,892,Status,other
1,88,960,88,990,316,990,316,960,HEMANT KUMAR,other
1,374,963,374,994,433,994,433,963,CNF,other
1,86,998,86,1028,150,1028,150,998,25 M,other
1,374,1004,374,1032,484,1032,484,1004,57/24/5U,other
1,14,1064,14,1088,50,1088,50,1064,N,other
1,81,1065,81,1087,101,1087,101,1065,5,other
1,13,1103,13,1139,571,1139,571,1103,Are You aware that 43% of your fare is borne by,other
1,14,1130,14,1162,444,1162,444,1130,the common citizens of the country?,other
1,14,1196,14,1222,596,1222,596,1196,This ticketis booked on a personaluser ID Its salelpurchase is an,other
1,12,1216,12,1244,368,1244,368,1216,"offence uls /43of the Railways Act, /989.",other
1,12,1258,12,1282,546,1282,546,1258,FOR MEDICAL EMERCENCYiFiRSTaid COnTACT TiCkET,other
1,15,1280,15,1301,359,1301,359,1280,CHECKING STAFFIGUAR Dor DIAL /38,other
1,12,1337,12,1373,317,1373,317,1337,"Please visit ""My bookings",other
1,324,1342,324,1366,412,1366,412,1342,To view,other
1,14,1366,14,1394,98,1394,98,1366,tickets,other
1,33,1545,33,1581,207,1581,207,1545,Book Meal,other
1,409,1345,409,1366,472,1366,472,1345,Your,other
